custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m2-Q77-l-s0,claude-opus-5,Q77,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,97,3,0.00028,A
r1-m2-Q77-l-s1,claude-opus-5,Q77,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,97,3,0.00028,B
r1-m2-Q77-l-s2,claude-opus-5,Q77,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,97,3,0.00028,A
r1-m2-Q77-l-s3,claude-opus-5,Q77,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,97,3,0.00028,B
r1-m2-Q77-u-s0,claude-opus-5,Q77,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,76,3,0.000228,A
r1-m2-Q77-u-s1,claude-opus-5,Q77,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,76,3,0.000228,B
r1-m2-Q77-u-s2,claude-opus-5,Q77,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,76,3,0.000228,A
r1-m2-Q77-u-s3,claude-opus-5,Q77,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,76,89,0.001303,**B**
r1-m2-Q78-l-s0,claude-opus-5,Q78,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,75,20,0.000438,A
r1-m2-Q78-l-s1,claude-opus-5,Q78,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,75,12,0.000338,B
r1-m2-Q78-l-s2,claude-opus-5,Q78,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,75,24,0.000487,**A**
r1-m2-Q78-l-s3,claude-opus-5,Q78,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,75,12,0.000338,B
r1-m2-Q78-u-s0,claude-opus-5,Q78,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,54,59,0.000873,**A**
r1-m2-Q78-u-s1,claude-opus-5,Q78,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,54,25,0.000447,B
r1-m2-Q78-u-s2,claude-opus-5,Q78,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,54,53,0.000798,**A**
r1-m2-Q78-u-s3,claude-opus-5,Q78,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,54,32,0.000535,B
r1-m2-Q79-l-s0,claude-opus-5,Q79,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,76,18,0.000415,A
r1-m2-Q79-l-s1,claude-opus-5,Q79,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,76,3,0.000228,B
r1-m2-Q79-l-s2,claude-opus-5,Q79,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,76,13,0.000353,A
r1-m2-Q79-l-s3,claude-opus-5,Q79,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,76,21,0.000452,B
r1-m2-Q79-u-s0,claude-opus-5,Q79,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,55,3,0.000175,B
r1-m2-Q79-u-s1,claude-opus-5,Q79,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,55,28,0.000487,**B**
r1-m2-Q79-u-s2,claude-opus-5,Q79,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,55,31,0.000525,B
r1-m2-Q79-u-s3,claude-opus-5,Q79,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,55,3,0.000175,B
r1-m2-Q80-l-s0,claude-opus-5,Q80,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,86,3,0.000253,B
r1-m2-Q80-l-s1,claude-opus-5,Q80,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,86,3,0.000253,A
r1-m2-Q80-l-s2,claude-opus-5,Q80,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,86,3,0.000253,B
r1-m2-Q80-l-s3,claude-opus-5,Q80,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,86,3,0.000253,A
r1-m2-Q80-u-s0,claude-opus-5,Q80,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,65,3,0.0002,B
r1-m2-Q80-u-s1,claude-opus-5,Q80,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,65,3,0.0002,A
r1-m2-Q80-u-s2,claude-opus-5,Q80,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,65,3,0.0002,B
r1-m2-Q80-u-s3,claude-opus-5,Q80,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,65,3,0.0002,A
r1-m2-Q81-l-s0,claude-opus-5,Q81,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,87,22,0.000492,B
r1-m2-Q81-l-s1,claude-opus-5,Q81,labeled,1,BA,unreadable,succeeded,end_turn,,,claude-opus-5,87,94,0.001393,"**A**

Two different familiar games. The same enjoyment per round, but with more variety — and the second round of a repeated game rarely feels as fresh as the first, since the novelty and tension of discovery are partly spent."
r1-m2-Q81-l-s2,claude-opus-5,Q81,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,87,21,0.00048,B
r1-m2-Q81-l-s3,claude-opus-5,Q81,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,87,21,0.00048,A
r1-m2-Q81-u-s0,claude-opus-5,Q81,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,66,3,0.000202,B
r1-m2-Q81-u-s1,claude-opus-5,Q81,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,66,3,0.000202,A
r1-m2-Q81-u-s2,claude-opus-5,Q81,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,66,19,0.000403,B
r1-m2-Q81-u-s3,claude-opus-5,Q81,unlabeled,3,BA,unreadable,succeeded,end_turn,,,claude-opus-5,66,261,0.003427,"**A**

Two different familiar games generally make the better plan. Since both are already known, there's no setup or rule-learning cost either way, but variety avoids the diminishing enjoyment that comes from repeating the same experience back-to-back. The second round of a favorite game often feels flatter than the first, while a change of game resets novelty and keeps energy up. It also hedges against the risk that one game falls flat with the particular group or that an early blowout sours the mood — a fresh game gives everyone a clean slate.

The main case for B would be if the group specifically wants a rematch (say, a close finish that demands a rerun) or if the game rewards deeper strategy on repeat play. Absent that, variety wins."
r1-m2-Q82-l-s0,claude-opus-5,Q82,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,93,3,0.00027,B
r1-m2-Q82-l-s1,claude-opus-5,Q82,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,93,3,0.00027,B
r1-m2-Q82-l-s2,claude-opus-5,Q82,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,93,47,0.00082,A
r1-m2-Q82-l-s3,claude-opus-5,Q82,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,93,88,0.001332,B
r1-m2-Q82-u-s0,claude-opus-5,Q82,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,72,21,0.000443,A
r1-m2-Q82-u-s1,claude-opus-5,Q82,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,72,3,0.000218,B
r1-m2-Q82-u-s2,claude-opus-5,Q82,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,72,3,0.000218,A
r1-m2-Q82-u-s3,claude-opus-5,Q82,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,72,3,0.000218,B
r1-m3-Q02-l-s0,claude-opus-5-5,Q02,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,75,22,0.00037,A
r1-m3-Q02-l-s1,claude-opus-5-5,Q02,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,75,3,0.00018,B
r1-m3-Q02-l-s2,claude-opus-5-5,Q02,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,75,3,0.00018,A
r1-m3-Q02-l-s3,claude-opus-5-5,Q02,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,75,3,0.00018,B
r1-m3-Q02-u-s0,claude-opus-5-5,Q02,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,54,3,0.000138,A
r1-m3-Q02-u-s1,claude-opus-5-5,Q02,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,54,3,0.000138,B
r1-m3-Q02-u-s2,claude-opus-5-5,Q02,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,54,3,0.000138,A
r1-m3-Q02-u-s3,claude-opus-5-5,Q02,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,54,3,0.000138,B
r1-m3-Q04-l-s0,claude-opus-5-5,Q04,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,79,34,0.000498,B
r1-m3-Q04-l-s1,claude-opus-5-5,Q04,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,79,17,0.000328,B
r1-m3-Q04-l-s2,claude-opus-5-5,Q04,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,79,34,0.000498,B
r1-m3-Q04-l-s3,claude-opus-5-5,Q04,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,79,3,0.000188,B
r1-m3-Q04-u-s0,claude-opus-5-5,Q04,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,58,3,0.000146,A
r1-m3-Q04-u-s1,claude-opus-5-5,Q04,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,58,3,0.000146,B
r1-m3-Q04-u-s2,claude-opus-5-5,Q04,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,58,3,0.000146,A
r1-m3-Q04-u-s3,claude-opus-5-5,Q04,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,58,3,0.000146,B
r1-m3-Q05-l-s0,claude-opus-5-5,Q05,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,108,56,0.000776,A
r1-m3-Q05-l-s1,claude-opus-5-5,Q05,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,108,3,0.000246,B
r1-m3-Q05-l-s2,claude-opus-5-5,Q05,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,108,3,0.000246,A
r1-m3-Q05-l-s3,claude-opus-5-5,Q05,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,108,3,0.000246,B
r1-m3-Q05-u-s0,claude-opus-5-5,Q05,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,87,40,0.000574,A
r1-m3-Q05-u-s1,claude-opus-5-5,Q05,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,87,3,0.000204,A
r1-m3-Q05-u-s2,claude-opus-5-5,Q05,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,87,3,0.000204,B
r1-m3-Q05-u-s3,claude-opus-5-5,Q05,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,87,3,0.000204,B
r1-m3-Q06-l-s0,claude-opus-5-5,Q06,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,92,3,0.000214,B
r1-m3-Q06-l-s1,claude-opus-5-5,Q06,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,92,3,0.000214,A
r1-m3-Q06-l-s2,claude-opus-5-5,Q06,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,92,30,0.000484,B
r1-m3-Q06-l-s3,claude-opus-5-5,Q06,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,92,3,0.000214,A
r1-m3-Q06-u-s0,claude-opus-5-5,Q06,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,71,3,0.000172,B
r1-m3-Q06-u-s1,claude-opus-5-5,Q06,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,71,3,0.000172,A
r1-m3-Q06-u-s2,claude-opus-5-5,Q06,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,71,3,0.000172,B
r1-m3-Q06-u-s3,claude-opus-5-5,Q06,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,71,3,0.000172,A
r1-m3-Q08-l-s0,claude-opus-5-5,Q08,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,73,3,0.000176,A
r1-m3-Q08-l-s1,claude-opus-5-5,Q08,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,73,30,0.000446,B
r1-m3-Q08-l-s2,claude-opus-5-5,Q08,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,73,3,0.000176,A
r1-m3-Q08-l-s3,claude-opus-5-5,Q08,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,73,30,0.000446,B
r1-m3-Q08-u-s0,claude-opus-5-5,Q08,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,52,41,0.000514,A
r1-m3-Q08-u-s1,claude-opus-5-5,Q08,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,52,41,0.000514,B
r1-m3-Q08-u-s2,claude-opus-5-5,Q08,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,52,39,0.000494,A
r1-m3-Q08-u-s3,claude-opus-5-5,Q08,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,52,36,0.000464,B
r1-m3-Q09-l-s0,claude-opus-5-5,Q09,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,78,34,0.000496,A
r1-m3-Q09-l-s1,claude-opus-5-5,Q09,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,78,39,0.000546,B
r1-m3-Q09-l-s2,claude-opus-5-5,Q09,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,78,3,0.000186,A
r1-m3-Q09-l-s3,claude-opus-5-5,Q09,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,78,37,0.000526,B
r1-m3-Q09-u-s0,claude-opus-5-5,Q09,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,57,3,0.000144,A
r1-m3-Q09-u-s1,claude-opus-5-5,Q09,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,57,3,0.000144,B
r1-m3-Q09-u-s2,claude-opus-5-5,Q09,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,57,3,0.000144,A
r1-m3-Q09-u-s3,claude-opus-5-5,Q09,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,57,42,0.000534,B
r1-m3-Q10-l-s0,claude-opus-5-5,Q10,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,71,37,0.000512,A
r1-m3-Q10-l-s1,claude-opus-5-5,Q10,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,71,45,0.000592,B
r1-m3-Q10-l-s2,claude-opus-5-5,Q10,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,71,31,0.000452,A
r1-m3-Q10-l-s3,claude-opus-5-5,Q10,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,71,32,0.000462,B
r1-m3-Q10-u-s0,claude-opus-5-5,Q10,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,50,33,0.00043,A
r1-m3-Q10-u-s1,claude-opus-5-5,Q10,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,50,45,0.00055,B
r1-m3-Q10-u-s2,claude-opus-5-5,Q10,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,50,32,0.00042,A
r1-m3-Q10-u-s3,claude-opus-5-5,Q10,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,50,38,0.00048,B
r1-m3-Q12-l-s0,claude-opus-5-5,Q12,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,81,47,0.000632,B
r1-m3-Q12-l-s1,claude-opus-5-5,Q12,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,81,3,0.000192,A
r1-m3-Q12-l-s2,claude-opus-5-5,Q12,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,81,32,0.000482,B
r1-m3-Q12-l-s3,claude-opus-5-5,Q12,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,81,3,0.000192,A
r1-m3-Q12-u-s0,claude-opus-5-5,Q12,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,60,77,0.00089,B
r1-m3-Q12-u-s1,claude-opus-5-5,Q12,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,60,37,0.00049,A
r1-m3-Q12-u-s2,claude-opus-5-5,Q12,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,60,91,0.00103,B
r1-m3-Q12-u-s3,claude-opus-5-5,Q12,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,60,40,0.00052,A
r1-m3-Q15-l-s0,claude-opus-5-5,Q15,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,82,3,0.000194,A
r1-m3-Q15-l-s1,claude-opus-5-5,Q15,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,82,3,0.000194,B
r1-m3-Q15-l-s2,claude-opus-5-5,Q15,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,82,3,0.000194,A
r1-m3-Q15-l-s3,claude-opus-5-5,Q15,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,82,65,0.000814,B
r1-m3-Q15-u-s0,claude-opus-5-5,Q15,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,61,3,0.000152,A
r1-m3-Q15-u-s1,claude-opus-5-5,Q15,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,61,3,0.000152,B
r1-m3-Q15-u-s2,claude-opus-5-5,Q15,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,61,3,0.000152,A
r1-m3-Q15-u-s3,claude-opus-5-5,Q15,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,61,3,0.000152,B
r1-m3-Q17-l-s0,claude-opus-5-5,Q17,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,86,71,0.000882,B
r1-m3-Q17-l-s1,claude-opus-5-5,Q17,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,86,71,0.000882,B
r1-m3-Q17-l-s2,claude-opus-5-5,Q17,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,86,48,0.000652,B
r1-m3-Q17-l-s3,claude-opus-5-5,Q17,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,86,30,0.000472,A
r1-m3-Q17-u-s0,claude-opus-5-5,Q17,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,65,3,0.00016,B
r1-m3-Q17-u-s1,claude-opus-5-5,Q17,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,65,3,0.00016,A
r1-m3-Q17-u-s2,claude-opus-5-5,Q17,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,65,3,0.00016,B
r1-m3-Q17-u-s3,claude-opus-5-5,Q17,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,65,3,0.00016,A
r1-m3-Q18-l-s0,claude-opus-5-5,Q18,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,88,3,0.000206,A
r1-m3-Q18-l-s1,claude-opus-5-5,Q18,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,88,40,0.000576,B
r1-m3-Q18-l-s2,claude-opus-5-5,Q18,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,88,3,0.000206,A
r1-m3-Q18-l-s3,claude-opus-5-5,Q18,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,88,68,0.000856,B
r1-m3-Q18-u-s0,claude-opus-5-5,Q18,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,67,3,0.000164,A
r1-m3-Q18-u-s1,claude-opus-5-5,Q18,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,67,43,0.000564,B
r1-m3-Q18-u-s2,claude-opus-5-5,Q18,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,67,3,0.000164,A
r1-m3-Q18-u-s3,claude-opus-5-5,Q18,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,67,43,0.000564,B
r1-m3-Q21-l-s0,claude-opus-5-5,Q21,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,72,79,0.000934,B
r1-m3-Q21-l-s1,claude-opus-5-5,Q21,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,72,63,0.000774,A
r1-m3-Q21-l-s2,claude-opus-5-5,Q21,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,72,81,0.000954,B
r1-m3-Q21-l-s3,claude-opus-5-5,Q21,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,72,54,0.000684,A
r1-m3-Q21-u-s0,claude-opus-5-5,Q21,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,51,95,0.001052,A
r1-m3-Q21-u-s1,claude-opus-5-5,Q21,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,51,85,0.000952,B
r1-m3-Q21-u-s2,claude-opus-5-5,Q21,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,51,115,0.001252,A
r1-m3-Q21-u-s3,claude-opus-5-5,Q21,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,51,99,0.001092,B
r1-m3-Q23-l-s0,claude-opus-5-5,Q23,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,86,3,0.000202,A
r1-m3-Q23-l-s1,claude-opus-5-5,Q23,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,86,3,0.000202,B
r1-m3-Q23-l-s2,claude-opus-5-5,Q23,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,86,3,0.000202,A
r1-m3-Q23-l-s3,claude-opus-5-5,Q23,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,86,3,0.000202,B
r1-m3-Q23-u-s0,claude-opus-5-5,Q23,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,65,3,0.00016,A
r1-m3-Q23-u-s1,claude-opus-5-5,Q23,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,65,3,0.00016,B
r1-m3-Q23-u-s2,claude-opus-5-5,Q23,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,65,3,0.00016,A
r1-m3-Q23-u-s3,claude-opus-5-5,Q23,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,65,3,0.00016,B
r1-m3-Q26-l-s0,claude-opus-5-5,Q26,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,84,19,0.000358,A
r1-m3-Q26-l-s1,claude-opus-5-5,Q26,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,84,26,0.000428,B
r1-m3-Q26-l-s2,claude-opus-5-5,Q26,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,84,31,0.000478,A
r1-m3-Q26-l-s3,claude-opus-5-5,Q26,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,84,24,0.000408,B
r1-m3-Q26-u-s0,claude-opus-5-5,Q26,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,63,30,0.000426,A
r1-m3-Q26-u-s1,claude-opus-5-5,Q26,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,63,76,0.000886,B
r1-m3-Q26-u-s2,claude-opus-5-5,Q26,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,63,34,0.000466,A
r1-m3-Q26-u-s3,claude-opus-5-5,Q26,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,63,58,0.000706,B
r1-m3-Q29-l-s0,claude-opus-5-5,Q29,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,87,3,0.000204,A
r1-m3-Q29-l-s1,claude-opus-5-5,Q29,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,87,34,0.000514,B
r1-m3-Q29-l-s2,claude-opus-5-5,Q29,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,87,34,0.000514,A
r1-m3-Q29-l-s3,claude-opus-5-5,Q29,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,87,3,0.000204,B
r1-m3-Q29-u-s0,claude-opus-5-5,Q29,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,66,3,0.000162,A
r1-m3-Q29-u-s1,claude-opus-5-5,Q29,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,66,3,0.000162,B
r1-m3-Q29-u-s2,claude-opus-5-5,Q29,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,66,3,0.000162,A
r1-m3-Q29-u-s3,claude-opus-5-5,Q29,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,66,3,0.000162,B
r1-m3-Q30-l-s0,claude-opus-5-5,Q30,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,78,95,0.001106,B
r1-m3-Q30-l-s1,claude-opus-5-5,Q30,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,78,40,0.000556,A
r1-m3-Q30-l-s2,claude-opus-5-5,Q30,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,78,64,0.000796,B
r1-m3-Q30-l-s3,claude-opus-5-5,Q30,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,78,56,0.000716,A
r1-m3-Q30-u-s0,claude-opus-5-5,Q30,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,57,3,0.000144,B
r1-m3-Q30-u-s1,claude-opus-5-5,Q30,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,57,61,0.000724,A
r1-m3-Q30-u-s2,claude-opus-5-5,Q30,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,57,73,0.000844,B
r1-m3-Q30-u-s3,claude-opus-5-5,Q30,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,57,52,0.000634,A
r1-m3-Q31-l-s0,claude-opus-5-5,Q31,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,3,0.000178,A
r1-m3-Q31-l-s1,claude-opus-5-5,Q31,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,3,0.000178,B
r1-m3-Q31-l-s2,claude-opus-5-5,Q31,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,32,0.000468,A
